Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
KAOHSIUNG JOURNAL OF MEDICAL SCIENCES,554,0.477,0.001290
PSYCHOLOGICA BELGICA,155,0.474,0.000390
Comunicar,99,0.470,0.000070
South African Journal of Psychiatry,43,0.469,0.000180
South African Journal of Psychiatry,43,0.469,0.000180
International Journal of Antennas and Propagation,53,0.468,0.000380
DISCRETE MATHEMATICS AND THEORETICAL COMPUTER SCIENCE,179,0.465,0.001630
MEDICINA-BUENOS AIRES,606,0.465,0.000640
Acta Botanica Brasilica,997,0.462,0.001600
REVISTA DE BIOLOGIA TROPICAL,"1,291",0.459,0.002030
CIENCIAS MARINAS,432,0.452,0.000740
Zdravstveno Varstvo,49,0.452,0.000080
Chilean Journal of Agricultural Research,104,0.447,0.000320
Genetika-Belgrade,101,0.440,0.000070
International Journal of Computers Communications & Control,144,0.438,0.000590
MATERIALES DE CONSTRUCCION,226,0.437,0.000730
CIENCIA RURAL,"1,993",0.434,0.004130
REVISTA ARVORE,"1,107",0.433,0.001620
AFRICAN INVERTEBRATES,96,0.432,0.000430
ACTA VETERINARIA BRNO,613,0.431,0.001040
ACTA SCIENTIARUM-AGRONOMY,426,0.430,0.000850
JOURNAL OF APPLIED BOTANY AND FOOD QUALITY-ANGEWANDTE BOTANIK,118,0.429,0.000360
JOURNAL OF VENOMOUS ANIMALS AND TOXINS INCLUDING TROPICAL DISEASES,255,0.429,0.000400
Electronic Journal of Differential Equations,959,0.427,0.003980
Materials Research-Ibero-american Journal of Materials,559,0.424,0.001180
Iranian Journal of Parasitology,82,0.421,0.000260
Measurement Science Review,109,0.418,0.000370
ARCHIV FUR TIERZUCHT-ARCHIVES OF ANIMAL BREEDING,524,0.416,0.000770
Advances in Materials Science and Engineering,32,0.415,0.000170
Ginekologia Polska,418,0.411,0.000520
Chinese Journal of Aeronautics,213,0.406,0.000860
Latin American Journal of Solids and Structures,63,0.400,0.000220
Zbornik Radova Ekonomskog Fakulteta u Rijeci-Proceedings of Rijeka Faculty of Economics,17,0.400,0.000050
Ciencia & Saude Coletiva,"1,342",0.399,0.002910
Panoeconomicus,34,0.396,0.000070
Universitas Psychologica,103,0.395,0.000200
Logical Methods in Computer Science,116,0.393,0.001600
BRAZILIAN JOURNAL OF OCEANOGRAPHY,155,0.390,0.000490
Economics-The Open Access Open-Assessment E-Journal,66,0.384,0.000780
CERAMICS-SILIKATY,196,0.382,0.000530
South African Journal of Education,183,0.380,0.000290
Chemical and Process Engineering-Inzynieria Chemiczna I Procesowa,157,0.378,0.000330
Africa Spectrum,48,0.375,0.000310
International Journal of Advanced Robotic Systems,146,0.375,0.000510
Revista da Escola de Enfermagem da USP,530,0.375,0.000750
Revista da Escola de Enfermagem da USP,530,0.375,0.000750
Brazilian Journal of Poultry Science,190,0.362,0.000370
ACTA SOCIETATIS BOTANICORUM POLONIAE,408,0.360,0.000400
Archives of Biological Sciences,328,0.360,0.000690
Postepy Dermatologii i Alergologii,111,0.357,0.000050
ONDERSTEPOORT JOURNAL OF VETERINARY RESEARCH,785,0.356,0.000510
Engenharia Agricola,361,0.353,0.000560
Hong Kong Journal of Occupational Therapy,20,0.353,0.000050
JOURNAL OF THE SOUTH AFRICAN VETERINARY ASSOCIATION-TYDSKRIF VAN DIE SUID-AFRIKAANSE VETERINERE VERENIGING,603,0.350,0.000590
Trabajos de Prehistoria,123,0.348,0.000190
POLISH JOURNAL OF PATHOLOGY,184,0.347,0.000320
Tehnicki Vjesnik-Technical Gazette,59,0.347,0.000140
Italian Journal of Animal Science,508,0.342,0.001820
Turkish Journal of Hematology,113,0.341,0.000190
Journal of Hydrology and Hydromechanics,61,0.340,0.000170
Acta Orthopaedica et Traumatologica Turcica,277,0.337,0.000820
Polish Journal of Chemical Technology,132,0.337,0.000300
Forest Systems,23,0.333,0.000070
HYSTRIX-Italian Journal of Mammalogy,141,0.333,0.000220
IRISH VETERINARY JOURNAL,230,0.331,0.000490
Journal of Human Kinetics,78,0.329,0.000160
Horticultura Brasileira,848,0.328,0.000690
Zemdirbyste-Agriculture,108,0.327,0.000280
ARQUIVOS BRASILEIROS DE OFTALMOLOGIA,517,0.326,0.001300
ADANSONIA,217,0.325,0.000260
ESTUDIOS GEOLOGICOS-MADRID,215,0.324,0.000430
Iranian Journal of Basic Medical Sciences,59,0.324,0.000100
Central European Journal of Immunology,74,0.317,0.000130
Iberica,43,0.312,0.000210
Journal of Cytology,62,0.311,0.000130
REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS,27,0.305,0.000020
JOURNAL OF INFRARED AND MILLIMETER WAVES,278,0.301,0.000220
Revista de Economia Mundial,33,0.300,0.000110
EURE-REVISTA LATINOAMERICANA DE ESTUDIOS URBANO REGIONALES,109,0.297,0.000260
Psicologica,115,0.296,0.000260
Series-Journal of the Spanish Economic Association,5,0.294,0.000050
ARQUIVO BRASILEIRO DE MEDICINA VETERINARIA E ZOOTECNIA,856,0.291,0.001390
Revista Mexicana de Biodiversidad,194,0.290,0.000820
Transylvanian Review of Administrative Sciences,60,0.284,0.000110
Cerne,242,0.283,0.000550
International Food and Agribusiness Management Review,160,0.283,0.000210
Journal of Theoretical and Applied Mechanics,140,0.283,0.000670
Psihologija,57,0.279,0.000170
China Foundry,72,0.278,0.000160
ZEITSCHRIFT FUR KRISTALLOGRAPHIE-NEW CRYSTAL STRUCTURES,812,0.278,0.000990
Brazilian Journal of Pharmaceutical Sciences,313,0.276,0.000640
SCIENCE OF SINTERING,107,0.274,0.000230
Acta Paulista de Enfermagem,262,0.273,0.000520
Acta Paulista de Enfermagem,262,0.273,0.000520
Revista Portuguesa de Pneumologia,144,0.266,0.000290
Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte,55,0.265,0.000030
Informes de la Construccion,55,0.260,0.000130
SHOCK AND VIBRATION,280,0.260,0.000790
Maejo International Journal of Science and Technology,45,0.258,0.000150
Mathematical Communications,92,0.258,0.000640
Acta Clinica Croatica,126,0.254,0.000320
JOURNAL OF THE SOUTH AFRICAN INSTITUTE OF MINING AND METALLURGY,352,0.252,0.000750
Engenharia Sanitaria e Ambiental,88,0.250,0.000170
INFORMATION TECHNOLOGY AND LIBRARIES,76,0.250,0.000290
INFORMATION TECHNOLOGY AND LIBRARIES,76,0.250,0.000290
CIENCIA FLORESTAL,283,0.240,0.000550
BULLETIN OF THE GEOLOGICAL SOCIETY OF FINLAND,140,0.231,0.000320
International Journal of Naval Architecture and Ocean Engineering,10,0.231,0.000100
Revista Iberoamericana de Automatica e Informatica Industrial,31,0.231,0.000120
IHERINGIA SERIE ZOOLOGIA,223,0.230,0.000720
Laeknabladid,82,0.229,0.000120
Semina-Ciencias Agrarias,204,0.229,0.000400
BIOLOGY OF SPORT,159,0.228,0.000110
Balkan Journal of Medical Genetics,22,0.225,0.000040
Journal of Dental Sciences,22,0.222,0.000050
Neural Regeneration Research,154,0.216,0.000260
Postepy w Kardiologii Interwencyjnej,37,0.215,0.000040
South African Journal of Industrial Engineering,25,0.215,0.000140
RAE-Revista de Administracao de Empresas,98,0.213,0.000020
Salud Colectiva,58,0.211,0.000050
Automatika,41,0.208,0.000090
Revista Espanola de Investigaciones Sociologicas,112,0.205,0.000160
International Journal of Distributed Sensor Networks,97,0.203,0.000580
REVISTA DE METALURGIA,119,0.202,0.000270
Journal of Nepal Medical Association,86,0.197,0.000340
SOUTHERN AFRICAN JOURNAL OF HIV MEDICINE,45,0.195,0.000250
ACTA SCIENTIARUM-TECHNOLOGY,64,0.191,0.000130
Srpski Arhiv za Celokupno Lekarstvo,210,0.190,0.000320
Libyan Journal of Medicine,35,0.179,0.000110
Vojnosanitetski Pregled,207,0.179,0.000460
Tempo Social,40,0.172,0.000160
Revista Brasileira de Medicina do Esporte,325,0.167,0.000360
South African Journal of Economic and Management Sciences,57,0.162,0.000150
Pakistan Journal of Medical Sciences,283,0.161,0.000640
IHERINGIA SERIE BOTANICA,109,0.158,0.000140
Revista de Nutricao-Brazilian Journal of Nutrition,446,0.156,0.000440
Historia Critica,24,0.154,0.000070
DRUSTVENA ISTRAZIVANJA,107,0.152,0.000110
Canadian Studies in Population,54,0.147,0.000090
Revija za Socijalnu Politiku,23,0.143,0.000080
Revista Brasileira de Politica Internacional,42,0.137,0.000050
Revista Internacional de Sociologia,52,0.132,0.000150
Boletin de la Asociacion de Geografos Espanoles,47,0.130,0.000160
Revista de Estudios Sociales,32,0.129,0.000170
Revista Mexicana de Ciencias Pecuarias,5,0.118,0.000010
DADOS-REVISTA DE CIENCIAS SOCIAIS,95,0.111,0.000150
RBGN-Revista Brasileira de Gestao de Negocios,6,0.104,0.000000
Educacion XX1,3,0.103,0.000010
POLITICA Y GOBIERNO,42,0.103,0.000160
Earth Sciences Research Journal,25,0.094,0.000080
Acta Medica Portuguesa,208,0.091,0.000370
GEOLOGICAL SURVEY OF DENMARK AND GREENLAND BULLETIN,25,0.087,0.000220
Psicologia-Reflexao e Critica,149,0.087,0.000220
Acta Montanistica Slovaca,61,0.084,0.000230
Transinformacao,28,0.083,0.000090
Gradevinar,52,0.082,0.000030
Colombia Medica,82,0.074,0.000110
Revista MVZ Cordoba,43,0.074,0.000100
Asian Nursing Research,17,0.071,0.000040
Asian Nursing Research,17,0.071,0.000040
Materia-Rio de Janeiro,23,0.064,0.000100
TRIMESTRE ECONOMICO,45,0.059,0.000080
Analele Stiintifice ale Universitatii Ovidius Constanta-Seria Matematica,30,0.052,0.000050
Perfiles Latinoamericanos,13,0.045,0.000040
International Journal of Ophthalmology,9,0.040,0.000030
Convergencia-Revista de Ciencias Sociales,16,0.035,0.000030
AIBR-Revista de Antropologia Iberoamericana,5,0.033,0.000020
Brodogradnja,9,0.030,0.000040
Acta Bioethica,15,0.000,0.000040
Acta Bioethica,15,0.000,0.000040
BMC Biophysics,6,Not Available,0.000000
Blood Cancer Journal,11,Not Available,0.000000
Inra Productions Animales,67,Not Available,0.000010
Scientific Reports,23,Not Available,0.000000
Theranostics,100,Not Available,0.000000
