Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
GENES & DEVELOPMENT,"59,234",12.639,0.165890
EUROPEAN UROLOGY,"19,389",12.480,0.056290
Annual Review of Biomedical Engineering,"3,486",12.450,0.007770
TRENDS IN CELL BIOLOGY,"11,144",12.314,0.038670
Annual Review of Biophysics,"1,975",12.250,0.017250
Cell Host & Microbe,"7,622",12.194,0.053130
MOLECULAR INTERVENTIONS,"1,073",12.143,0.001970
COORDINATION CHEMISTRY REVIEWS,"27,922",12.098,0.036410
ACS Nano,"58,446",12.033,0.270710
TRENDS IN IMMUNOLOGY,"8,638",12.031,0.027820
AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,"51,564",11.986,0.094820
CELL RESEARCH,"8,083",11.981,0.037820
ANNALS OF NEUROLOGY,"33,670",11.910,0.063020
Annual Review of Condensed Matter Physics,845,11.909,0.008530
Living Reviews in Solar Physics,582,11.833,0.003900
MATERIALS SCIENCE & ENGINEERING R-REPORTS,"5,154",11.789,0.007640
PLOS BIOLOGY,"24,324",11.771,0.112170
Nature Geoscience,"10,224",11.668,0.091650
NATURE STRUCTURAL & MOLECULAR BIOLOGY,"25,691",11.633,0.117950
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,"2,239",11.625,0.003710
TRENDS IN GENETICS,"11,015",11.597,0.031470
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,"13,505",11.574,0.032470
SYSTEMATIC BIOLOGY,"12,226",11.532,0.028690
JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,"462,510",11.444,0.818390
Autophagy,"7,829",11.423,0.035600
ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,"215,408",11.336,0.503480
Annual Review of Fluid Mechanics,"7,538",11.260,0.014930
JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,"36,389",11.248,0.078830
HEPATOLOGY,"53,052",11.190,0.126900
CIRCULATION RESEARCH,"47,185",11.089,0.092650
Oceanography and Marine Biology,"2,180",11.083,0.001970
Annual Review of Phytopathology,"5,920",11.000,0.008250
AMERICAN JOURNAL OF HUMAN GENETICS,"33,944",10.987,0.080260
Annual Review of Ecology Evolution and Systematics,"16,396",10.977,0.018610
Materials Today,"4,739",10.850,0.013990
Nature Reviews Gastroenterology & Hepatology,"2,342",10.807,0.013760
EMBO JOURNAL,"76,176",10.748,0.153270
Nature Communications,"17,193",10.742,0.123310
NATURAL PRODUCT REPORTS,"7,158",10.715,0.017260
GENOME BIOLOGY,"19,687",10.465,0.082730
Annual Review of Nutrition,"4,846",10.459,0.005790
ADVANCED FUNCTIONAL MATERIALS,"42,244",10.439,0.120720
JOURNAL OF HEPATOLOGY,"24,551",10.401,0.068120
REVIEWS OF GEOPHYSICS,"7,418",10.400,0.012600
DEVELOPMENTAL CELL,"21,439",10.366,0.099400
MOLECULAR ASPECTS OF MEDICINE,"3,486",10.302,0.008440
PROGRESS IN NEUROBIOLOGY,"11,310",10.301,0.021160
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,"15,111",10.284,0.038290
Nature Reviews Rheumatology,"2,596",10.252,0.015590
BRAIN,"44,457",10.226,0.089910
Nano Energy,971,10.211,0.002820
Annual Review of Earth and Planetary Sciences,"5,457",10.188,0.012640
Nature Reviews Cardiology,"2,196",10.154,0.013100
TRENDS IN MOLECULAR MEDICINE,"6,659",10.110,0.020870
QUARTERLY REVIEWS OF BIOPHYSICS,"2,529",10.083,0.005460
TRENDS IN BIOTECHNOLOGY,"10,767",10.040,0.020460
TRENDS IN PHARMACOLOGICAL SCIENCES,"10,912",9.988,0.024020
Perspectives on Psychological Science,"3,122",9.955,0.019540
EXERCISE IMMUNOLOGY REVIEW,513,9.929,0.001170
CURRENT BIOLOGY,"46,037",9.916,0.155220
NPG Asia Materials,654,9.902,0.003320
PROGRESS IN RETINAL AND EYE RESEARCH,"3,875",9.897,0.008430
PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"565,934",9.809,1.499660
TRENDS IN MICROBIOLOGY,"8,763",9.808,0.021080
Advances in Anatomy Embryology and Cell Biology,399,9.800,0.000530
BIOLOGICAL REVIEWS,"7,261",9.790,0.014230
JOURNAL OF CELL BIOLOGY,"71,491",9.786,0.149430
ACTA NEUROPATHOLOGICA,"12,284",9.777,0.030870
BLOOD,"149,865",9.775,0.412750
PROGRESS IN PHOTOVOLTAICS,"6,206",9.696,0.016120
Advances in Optics and Photonics,660,9.688,0.004800
ATHEROSCLEROSIS SUPPLEMENTS,744,9.667,0.000930
PLANT CELL,"44,699",9.575,0.087650
Physics of Life Reviews,828,9.478,0.002730
BIOLOGICAL PSYCHIATRY,"40,687",9.472,0.081450
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,"31,083",9.466,0.063900
CLINICAL INFECTIOUS DISEASES,"49,629",9.416,0.128590
ACM Transactions on Intelligent Systems and Technology,"1,028",9.390,0.006820
CURRENT OPINION IN PLANT BIOLOGY,"10,736",9.385,0.028520
LEUKEMIA,"19,431",9.379,0.057520
PSYCHOTHERAPY AND PSYCHOSOMATICS,"3,073",9.370,0.005550
PSYCHOTHERAPY AND PSYCHOSOMATICS,"3,073",9.370,0.005550
Laser & Photonics Reviews,"2,114",9.313,0.011950
STUDIES IN MYCOLOGY,"1,461",9.296,0.002690
CANCER RESEARCH,"142,970",9.284,0.257970
ANNALS OF THE RHEUMATIC DISEASES,"29,337",9.270,0.074000
ISME Journal,"8,309",9.267,0.040180
AMERICAN JOURNAL OF GASTROENTEROLOGY,"28,995",9.213,0.062200
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,"15,985",9.197,0.038650
SEMINARS IN CANCER BIOLOGY,"4,731",9.143,0.013220
SLEEP MEDICINE REVIEWS,"3,512",9.141,0.009170
Annual Review of Genomics and Human Genetics,"2,345",9.132,0.010410
Wiley Interdisciplinary Reviews-Computational Molecular Science,"1,176",9.041,0.005260
BIOTECHNOLOGY ADVANCES,"8,184",8.905,0.020970
TRENDS IN ENDOCRINOLOGY AND METABOLISM,"6,047",8.868,0.019160
DRUG RESISTANCE UPDATES,"2,113",8.816,0.004830
NUCLEIC ACIDS RESEARCH,"126,356",8.808,0.334540
IEEE Transactions on Industrial Informatics,"2,644",8.785,0.008230
FISH AND FISHERIES,"2,243",8.755,0.008160
CURRENT OPINION IN STRUCTURAL BIOLOGY,"10,465",8.747,0.034940
CURRENT OPINION IN CELL BIOLOGY,"14,069",8.736,0.046650
PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,"2,195",8.711,0.004360
HUMAN REPRODUCTION UPDATE,"5,799",8.657,0.013440
ADVANCES IN COLLOID AND INTERFACE SCIENCE,"7,891",8.636,0.013800
SCHIZOPHRENIA BULLETIN,"13,188",8.607,0.029410
SCHIZOPHRENIA BULLETIN,"13,188",8.607,0.029410
Chemical Science,"9,303",8.601,0.040060
DIABETES CARE,"52,771",8.570,0.105500
CURRENT OPINION IN GENETICS & DEVELOPMENT,"8,165",8.568,0.031500
THORAX,"18,780",8.562,0.037630
ONCOGENE,"62,603",8.559,0.126430
CHEMISTRY OF MATERIALS,"79,744",8.535,0.132840
KIDNEY INTERNATIONAL,"36,731",8.520,0.064020
eLife,722,8.519,0.002770
Light-Science & Applications,266,8.476,0.001140
DIABETES,"49,801",8.474,0.093260
Physical Review X,"1,130",8.463,0.010220
Journal of Molecular Cell Biology,"1,011",8.432,0.005730
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,"5,362",8.412,0.019140
CELL DEATH AND DIFFERENTIATION,"15,552",8.385,0.043550
Nature Reviews Nephrology,"1,915",8.368,0.011610
BIOMATERIALS,"81,229",8.312,0.137120
CEREBRAL CORTEX,"24,708",8.305,0.076540
NEUROLOGY,"76,845",8.303,0.119030
METABOLIC ENGINEERING,"3,833",8.258,0.010140
Geochemical Perspectives,34,8.250,0.000340
EMBO Molecular Medicine,"2,188",8.245,0.013410
Cold Spring Harbor Perspectives in Biology,"5,419",8.226,0.045290
GLOBAL CHANGE BIOLOGY,"22,987",8.224,0.067930
CLINICAL CANCER RESEARCH,"68,311",8.193,0.187310
PROGRESS IN SOLID STATE CHEMISTRY,"1,608",8.182,0.001150
PLoS Genetics,"27,581",8.167,0.187820
Advances in Catalysis,"1,433",8.143,0.000570
MEDICINAL RESEARCH REVIEWS,"3,511",8.131,0.005750
GONDWANA RESEARCH,"5,879",8.122,0.016690
Annual Review of Chemical and Biomolecular Engineering,589,8.109,0.003400
PLoS Pathogens,"25,613",8.057,0.142050
MASS SPECTROMETRY REVIEWS,"3,904",8.053,0.007960
CURRENT OPINION IN BIOTECHNOLOGY,"10,289",8.035,0.024140
ARTHRITIS AND RHEUMATISM,"46,884",7.871,0.089450
CURRENT OPINION IN IMMUNOLOGY,"8,714",7.867,0.031900
Obesity Reviews,"6,388",7.859,0.020960
EMBO REPORTS,"10,867",7.858,0.039630
CRITICAL REVIEWS IN BIOTECHNOLOGY,"1,652",7.837,0.002920
NEUROPSYCHOPHARMACOLOGY,"21,567",7.833,0.057410
Theranostics,"1,112",7.827,0.003650
ACADEMY OF MANAGEMENT REVIEW,"17,707",7.817,0.014360
Annual Review of Analytical Chemistry,"1,320",7.814,0.014520
JOURNAL OF PINEAL RESEARCH,"6,136",7.812,0.007500
Nature Protocols,"20,399",7.782,0.088550
CLINICAL CHEMISTRY,"27,192",7.768,0.037570
PHARMACOLOGY & THERAPEUTICS,"11,180",7.745,0.022030
PHYSICAL REVIEW LETTERS,"378,568",7.728,1.008560
PSYCHOLOGICAL REVIEW,"22,243",7.719,0.018440
PSYCHOLOGICAL REVIEW,"22,243",7.719,0.018440
ANTIOXIDANTS & REDOX SIGNALING,"14,273",7.667,0.044560
CURRENT OPINION IN CHEMICAL BIOLOGY,"9,066",7.652,0.025210
HYPERTENSION,"34,751",7.632,0.064390
AGEING RESEARCH REVIEWS,"2,399",7.628,0.007260
NEUROSCIENTIST,"3,594",7.618,0.009150
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,"3,672",7.584,0.010890
FRONTIERS IN NEUROENDOCRINOLOGY,"3,070",7.581,0.009340
Journal of Biomedical Nanotechnology,"3,474",7.578,0.006760
ACS Catalysis,"4,446",7.572,0.017620
Cold Spring Harbor Perspectives in Medicine,"1,240",7.559,0.007980
PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,"3,509",7.545,0.008620
Mucosal Immunology,"2,420",7.537,0.013460
Small,"22,483",7.514,0.077610
JOURNAL OF PSYCHIATRY & NEUROSCIENCE,"2,519",7.492,0.006570
JOURNAL OF PSYCHIATRY & NEUROSCIENCE,"2,519",7.492,0.006570
JACC-Cardiovascular Interventions,"4,558",7.440,0.028630
BMC BIOLOGY,"3,214",7.431,0.016380
Journal of Cachexia Sarcopenia and Muscle,516,7.413,0.001880
PLANT PHYSIOLOGY,"69,345",7.394,0.099470
CLINICAL PHARMACOLOGY & THERAPEUTICS,"15,106",7.390,0.034320
BRITISH JOURNAL OF PSYCHIATRY,"22,364",7.343,0.029080
BRITISH JOURNAL OF PSYCHIATRY,"22,364",7.343,0.029080
Nanotoxicology,"2,015",7.336,0.006240
Academy of Management Annals,778,7.333,0.007110
EPIDEMIOLOGIC REVIEWS,"2,953",7.333,0.005100
JOURNAL OF PATHOLOGY,"14,897",7.330,0.036140
EMERGING INFECTIOUS DISEASES,"24,364",7.327,0.063900
MUTATION RESEARCH-REVIEWS IN MUTATION RESEARCH,"2,820",7.326,0.006780
BMC Medicine,"4,052",7.276,0.017360
JOURNAL OF CONTROLLED RELEASE,"31,650",7.261,0.052500
MOLECULAR & CELLULAR PROTEOMICS,"15,491",7.254,0.053060
GLOBAL ECOLOGY AND BIOGEOGRAPHY,"6,199",7.242,0.017150
ACTA CRYSTALLOGRAPHICA SECTION D-BIOLOGICAL CRYSTALLOGRAPHY,"14,310",7.232,0.063830
CURRENT OPINION IN MICROBIOLOGY,"7,917",7.216,0.025820
Cell Reports,"2,416",7.207,0.019250
ANNALS OF SURGERY,"38,297",7.188,0.066250
CLINICAL PSYCHOLOGY REVIEW,"8,980",7.179,0.022480
CURRENT OPINION IN SOLID STATE & MATERIALS SCIENCE,"2,710",7.167,0.004560
EARTH-SCIENCE REVIEWS,"7,460",7.135,0.018540
STEM CELLS,"20,399",7.133,0.061610
CHEST,"45,651",7.132,0.077590
EUROPEAN RESPIRATORY JOURNAL,"27,463",7.125,0.055950
ChemSusChem,"6,913",7.117,0.026000
ECOLOGICAL MONOGRAPHS,"9,092",7.107,0.009880
AUTOIMMUNITY REVIEWS,"5,456",7.095,0.016290
ENVIRONMENTAL HEALTH PERSPECTIVES,"31,363",7.029,0.054790
JOURNAL OF AUTOIMMUNITY,"4,264",7.018,0.011370
ARCHIVES OF NEUROLOGY,"22,121",7.008,0.041600
CRITICAL REVIEWS IN CLINICAL LABORATORY SCIENCES,"1,143",7.000,0.001780
Particle and Fibre Toxicology,"1,934",6.987,0.006000
JACC-Cardiovascular Imaging,"3,744",6.986,0.023020
Circulation-Cardiovascular Interventions,"2,311",6.982,0.015780
Nano Research,"4,140",6.963,0.019170
FUNGAL DIVERSITY,"2,120",6.938,0.006390
HUMAN BRAIN MAPPING,"14,858",6.924,0.041660
AMERICAN JOURNAL OF CLINICAL NUTRITION,"52,237",6.918,0.082900
DIABETOLOGIA,"26,485",6.880,0.055490
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,"2,699",6.875,0.001950
mBio,"2,747",6.875,0.017010
JOURNAL OF MANAGEMENT,"9,110",6.862,0.017930
GREEN CHEMISTRY,"18,513",6.852,0.039890
PLANT JOURNAL,"36,475",6.815,0.073620
STRUCTURE,"13,343",6.794,0.047400
CURRENT OPINION IN NEUROBIOLOGY,"12,062",6.765,0.035860
Circulation-Cardiovascular Imaging,"2,341",6.752,0.013990
Health Psychology Review,302,6.750,0.001080
JOURNAL OF NEUROSCIENCE,"167,915",6.747,0.413150
Nanoscale,"16,387",6.739,0.056000
NEW ASTRONOMY REVIEWS,790,6.722,0.002900
CHEMICAL COMMUNICATIONS,"139,193",6.718,0.316200
Journal of Physical Chemistry Letters,"13,562",6.687,0.067530
HUMAN MOLECULAR GENETICS,"35,897",6.677,0.106890
BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY,"2,461",6.640,0.002550
Neuron Glia Biology,561,6.636,0.001610
Annual Review of Public Health,"3,779",6.627,0.006930
Annual Review of Public Health,"3,779",6.627,0.006930
Oncotarget,"2,217",6.627,0.011060
JOURNAL OF MATERIALS CHEMISTRY,"83,225",6.626,0.226810
TRAC-TRENDS IN ANALYTICAL CHEMISTRY,"8,346",6.612,0.017900
Molecular Plant,"3,444",6.605,0.016210
Polymer Reviews,"1,267",6.593,0.003980
JOURNAL OF BONE AND MINERAL RESEARCH,"23,020",6.589,0.044330
CHEMISTRY & BIOLOGY,"10,344",6.586,0.029410
ANNALS OF ONCOLOGY,"24,363",6.578,0.075180
EUROPEAN JOURNAL OF HEART FAILURE,"6,854",6.577,0.022630
HARVARD LAW REVIEW,"4,274",6.567,0.004580
AIDS,"22,630",6.557,0.057460
INTERNATIONAL MATERIALS REVIEWS,"2,534",6.552,0.003700
NEW PHYTOLOGIST,"30,697",6.545,0.064450
CYTOKINE & GROWTH FACTOR REVIEWS,"4,662",6.537,0.009170
Clinical Gastroenterology and Hepatology,"9,149",6.534,0.032670
IEEE WIRELESS COMMUNICATIONS,"2,910",6.524,0.011890
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,"24,432",6.500,0.061170
IEEE Communications Surveys and Tutorials,"2,002",6.490,0.009580
Annual Review of Nuclear and Particle Science,"2,322",6.487,0.006450
Seminars in Immunopathology,"1,649",6.482,0.008420
CANCER TREATMENT REVIEWS,"4,867",6.466,0.014120
BIOSENSORS & BIOELECTRONICS,"26,704",6.451,0.053130
CANCER AND METASTASIS REVIEWS,"5,249",6.449,0.013340
GENETICS IN MEDICINE,"4,703",6.435,0.019330
MOLECULAR THERAPY,"12,709",6.425,0.039330
CRITICAL REVIEWS IN TOXICOLOGY,"3,232",6.414,0.005280
CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,"4,931",6.398,0.009430
JOURNAL OF INVESTIGATIVE DERMATOLOGY,"24,351",6.372,0.042400
MODERN PATHOLOGY,"11,084",6.364,0.028930
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,"16,265",6.354,0.022870
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,"16,265",6.354,0.022870
JOURNAL OF ECONOMIC LITERATURE,"5,479",6.341,0.023760
Science Signaling,"6,207",6.337,0.046910
ORGANIC LETTERS,"80,234",6.324,0.178280
PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"29,689",6.314,0.084940
PSYCHOLOGICAL INQUIRY,"2,356",6.312,0.003280
JOURNAL OF CLINICAL ENDOCRINOLOGY & METABOLISM,"69,351",6.310,0.117980
IEEE TRANSACTIONS ON FUZZY SYSTEMS,"7,208",6.306,0.012050
Current Opinion in Virology,"1,202",6.298,0.007600
DRUG METABOLISM REVIEWS,"2,314",6.286,0.003460
OncoImmunology,"1,133",6.283,0.003310
ASTROPHYSICAL JOURNAL,"193,430",6.280,0.480970
DEVELOPMENT,"51,998",6.273,0.119970
Advances in Ecological Research,"1,823",6.250,0.001570
ENVIRONMENTAL MICROBIOLOGY,"15,872",6.240,0.049420
Biotechnology for Biofuels,"1,790",6.221,0.007000
JOURNAL OF HIGH ENERGY PHYSICS,"59,088",6.220,0.165730
Clinical Epigenetics,273,6.219,0.001120
TRENDS IN PARASITOLOGY,"5,341",6.217,0.013260
RADIOLOGY,"45,811",6.214,0.071870
AMERICAN JOURNAL OF TRANSPLANTATION,"17,061",6.190,0.050310
EPIDEMIOLOGY,"9,837",6.178,0.025840
EPIDEMIOLOGY,"9,837",6.178,0.025840
INTERNATIONAL JOURNAL OF CARDIOLOGY,"15,179",6.175,0.035280
OPHTHALMOLOGY,"28,188",6.170,0.053220
ANESTHESIOLOGY,"22,247",6.168,0.035450
CARBON,"39,497",6.160,0.064560
Wiley Interdisciplinary Reviews-RNA,"1,015",6.154,0.006640
CRITICAL CARE MEDICINE,"33,784",6.147,0.063260
NEUROIMAGE,"69,654",6.132,0.172680
BRAIN BEHAVIOR AND IMMUNITY,"7,365",6.128,0.021200
SEMINARS IN IMMUNOLOGY,"3,290",6.124,0.011380
MOLECULAR CANCER THERAPEUTICS,"15,553",6.107,0.048000
CLADISTICS,"3,339",6.091,0.006980
CRITICAL REVIEWS IN MICROBIOLOGY,"1,652",6.087,0.003300
Geoscientific Model Development,"1,427",6.086,0.009830
JOURNAL OF CATALYSIS,"36,258",6.073,0.034300
International Journal of Neural Systems,"1,045",6.056,0.002220
CORTEX,"5,977",6.042,0.014740
JOURNAL OF FINANCE,"21,843",6.033,0.052400
HEART,"15,342",6.023,0.038590
PRECAMBRIAN RESEARCH,"11,341",6.023,0.018230
PHYSICS LETTERS B,"60,958",6.019,0.116800
STROKE,"56,480",6.018,0.104160
APPLIED CATALYSIS B-ENVIRONMENTAL,"26,457",6.007,0.049050
CURRENT ISSUES IN MOLECULAR BIOLOGY,568,6.000,0.001260
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,"6,195",6.000,0.016540
GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS,"6,195",6.000,0.016540
ALLERGY,"12,455",5.995,0.026380
Annual Review of Food Science and Technology,469,5.978,0.002100
Nanomedicine-Nanotechnology Biology and Medicine,"4,175",5.978,0.011530
INTERNATIONAL JOURNAL OF PLASTICITY,"6,866",5.971,0.015360
SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY,"6,082",5.971,0.025940
