Full Journal Title,Total Cites,Journal Impact Factor,Eigenfactor Score
Applied Physics Reviews,458,14.310,0.002830
Annual Review of Neuroscience,"13,125",14.265,0.020680
MICROBIOLOGY AND MOLECULAR BIOLOGY REVIEWS,"10,208",14.167,0.014650
JAMA Internal Medicine,"5,590",14.000,0.039690
NEURON,"78,507",13.974,0.222230
MOLECULAR CELL,"53,714",13.958,0.192560
STUDIES IN MYCOLOGY,"1,932",13.889,0.003560
NANO LETTERS,"129,399",13.779,0.367140
FEMS MICROBIOLOGY REVIEWS,"9,277",13.687,0.018330
MOLECULAR BIOLOGY AND EVOLUTION,"38,486",13.649,0.103310
Light-Science & Applications,"1,724",13.600,0.007660
PLOS MEDICINE,"20,499",13.585,0.061900
Annual Review of Entomology,"10,622",13.534,0.010720
Annual Review of Physical Chemistry,"8,077",13.527,0.014050
AMERICAN JOURNAL OF PSYCHIATRY,"41,752",13.505,0.046540
AMERICAN JOURNAL OF PSYCHIATRY,"41,752",13.505,0.046540
NATURE STRUCTURAL & MOLECULAR BIOLOGY,"25,671",13.338,0.103970
ACS Nano,"97,676",13.334,0.356820
MOLECULAR PSYCHIATRY,"15,797",13.314,0.044400
Annual Review of Marine Science,"2,559",13.214,0.013880
PROGRESS IN NEUROBIOLOGY,"11,877",13.177,0.020310
Nano Today,"5,428",13.157,0.015050
AMERICAN JOURNAL OF RESPIRATORY AND CRITICAL CARE MEDICINE,"53,045",13.118,0.092320
JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,"504,778",13.038,0.794640
COORDINATION CHEMISTRY REVIEWS,"29,743",12.994,0.036380
REPORTS ON PROGRESS IN PHYSICS,"12,755",12.933,0.033440
TRENDS IN BIOCHEMICAL SCIENCES,"15,491",12.810,0.031870
Annual Review of Cell and Developmental Biology,"8,992",12.755,0.020570
Nature Chemical Biology,"15,361",12.709,0.060840
Advances in Organometallic Chemistry,829,12.625,0.000580
JOURNAL OF CLINICAL INVESTIGATION,"101,063",12.575,0.184750
Cell Host & Microbe,"10,638",12.552,0.052150
Nature Geoscience,"14,574",12.508,0.084460
TRENDS IN NEUROSCIENCES,"18,656",12.504,0.030120
JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,"41,392",12.485,0.085270
ANNALS OF THE RHEUMATIC DISEASES,"35,393",12.384,0.075720
Advances in Optics and Photonics,"1,072",12.368,0.003650
Annual Review of Fluid Mechanics,"8,878",12.333,0.015160
Annual Review of Genetics,"7,166",12.235,0.017080
Annual Review of Clinical Psychology,"3,653",12.214,0.010960
Annual Review of Clinical Psychology,"3,653",12.214,0.010960
JOURNAL OF PHOTOCHEMISTRY AND PHOTOBIOLOGY C-PHOTOCHEMISTRY REVIEWS,"2,927",12.162,0.004420
ASTRONOMY AND ASTROPHYSICS REVIEW,"1,315",12.136,0.005770
LEUKEMIA,"22,423",12.104,0.063000
TRENDS IN BIOTECHNOLOGY,"11,974",12.065,0.019210
BLOOD,"158,083",11.847,0.350640
TRENDS IN PHARMACOLOGICAL SCIENCES,"10,682",11.840,0.018780
HEPATOLOGY,"60,117",11.711,0.116840
ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,"263,526",11.709,0.551120
Annual Review of Biophysics,"2,310",11.625,0.012280
Alzheimers & Dementia,"7,019",11.619,0.027750
Nano Energy,"6,968",11.553,0.017930
CIRCULATION RESEARCH,"47,491",11.551,0.085030
TRENDS IN CELL BIOLOGY,"11,479",11.532,0.032440
REVIEWS OF GEOPHYSICS,"8,280",11.444,0.011540
TRENDS IN IMMUNOLOGY,"9,274",11.433,0.024510
ADVANCED FUNCTIONAL MATERIALS,"58,245",11.382,0.141640
JNCI-Journal of the National Cancer Institute,"37,074",11.370,0.063170
ACTA NEUROPATHOLOGICA,"14,701",11.360,0.036920
GENOME RESEARCH,"34,396",11.351,0.123650
Nature Communications,"75,139",11.329,0.476840
GENOME BIOLOGY,"25,081",11.313,0.086660
ASTROPHYSICAL JOURNAL SUPPLEMENT SERIES,"24,953",11.257,0.071340
JOURNAL OF EXPERIMENTAL MEDICINE,"62,854",11.240,0.105240
PROGRESS IN LIPID RESEARCH,"4,814",11.238,0.008480
BIOLOGICAL PSYCHIATRY,"42,289",11.212,0.074060
HUMAN REPRODUCTION UPDATE,"7,239",11.194,0.016300
PHARMACOLOGY & THERAPEUTICS,"12,238",11.000,0.020610
NATURAL PRODUCT REPORTS,"8,755",10.986,0.018250
Annual Review of Medicine,"5,666",10.954,0.012280
TRENDS IN PLANT SCIENCE,"17,092",10.899,0.029730
MOLECULAR ASPECTS OF MEDICINE,"4,178",10.860,0.010720
AMERICAN JOURNAL OF HUMAN GENETICS,"34,628",10.794,0.080020
ECOLOGY LETTERS,"25,887",10.772,0.065740
BIOLOGICAL REVIEWS,"8,895",10.725,0.018520
JOURNAL OF HEPATOLOGY,"30,983",10.590,0.075700
MMWR-MORBIDITY AND MORTALITY WEEKLY REPORT,"20,918",10.588,0.081560
Molecular Systems Biology,"7,682",10.581,0.036220
Annual Review of Microbiology,"9,267",10.536,0.014220
Nature Reviews Cardiology,"3,360",10.533,0.017600
Nature Reviews Rheumatology,"4,314",10.531,0.019970
Annual Review of Materials Research,"6,356",10.390,0.011080
AMERICAN JOURNAL OF GASTROENTEROLOGY,"31,432",10.383,0.055520
Annual Review of Biomedical Engineering,"3,823",10.256,0.006450
Annual Review of Public Health,"4,631",10.240,0.007260
Annual Review of Public Health,"4,631",10.240,0.007260
Wiley Interdisciplinary Reviews-Computational Molecular Science,"2,560",10.234,0.011720
INTENSIVE CARE MEDICINE,"18,130",10.125,0.033980
BRAIN,"46,207",10.103,0.083780
GENES & DEVELOPMENT,"57,109",10.042,0.117120
SEMINARS IN CANCER BIOLOGY,"5,600",9.955,0.012870
TRENDS IN GENETICS,"10,789",9.858,0.024010
BIOTECHNOLOGY ADVANCES,"12,195",9.848,0.024570
Academy of Management Annals,"1,530",9.741,0.008340
Nature Protocols,"28,066",9.646,0.068550
EMBO JOURNAL,"68,016",9.643,0.106940
ANNALS OF NEUROLOGY,"32,995",9.638,0.059440
2D Materials,514,9.611,0.002800
EMBO Molecular Medicine,"4,471",9.547,0.023190
IMMUNOLOGICAL REVIEWS,"13,384",9.542,0.036880
JAMA Pediatrics,"2,548",9.528,0.015660
TRENDS IN MICROBIOLOGY,"9,700",9.500,0.020250
PROGRESS IN PARTICLE AND NUCLEAR PHYSICS,"2,608",9.472,0.006320
Nature Reviews Nephrology,"2,897",9.463,0.014830
PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,"593,284",9.423,1.321970
CHEMISTRY OF MATERIALS,"88,075",9.407,0.126730
PROGRESS IN RETINAL AND EYE RESEARCH,"4,591",9.394,0.009880
Annual Review of Ecology Evolution and Systematics,"17,547",9.352,0.012580
MASS SPECTROMETRY REVIEWS,"3,994",9.346,0.005510
DEVELOPMENTAL CELL,"24,023",9.338,0.083330
EPIDEMIOLOGIC REVIEWS,"3,157",9.333,0.003940
ISME Journal,"13,569",9.328,0.055840
JOURNAL OF PINEAL RESEARCH,"6,914",9.314,0.007790
Annual Review of Phytopathology,"6,396",9.308,0.007010
ACS Catalysis,"15,646",9.307,0.051870
TRENDS IN MOLECULAR MEDICINE,"7,703",9.292,0.020480
ANNALS OF ONCOLOGY,"30,516",9.269,0.093950
IEEE Communications Surveys and Tutorials,"4,172",9.220,0.020370
NUCLEIC ACIDS RESEARCH,"143,465",9.202,0.363840
Cold Spring Harbor Perspectives in Biology,"9,184",9.173,0.058550
Chemical Science,"20,983",9.144,0.088930
MEDICINAL RESEARCH REVIEWS,"3,710",9.135,0.005360
Autophagy,"10,957",9.108,0.035990
Materials Horizons,917,9.095,0.003060
ACTA NUMERICA,"1,498",9.000,0.004130
Microbiome,698,9.000,0.004120
CURRENT BIOLOGY,"49,471",8.983,0.141790
Health Psychology Review,841,8.976,0.003030
TRENDS IN ENDOCRINOLOGY AND METABOLISM,"6,826",8.964,0.019340
ARTHRITIS AND RHEUMATISM,"45,624",8.955,0.067520
DIABETES CARE,"60,339",8.934,0.116910
Nano Research,"7,188",8.893,0.019870
CRITICAL REVIEWS IN BIOCHEMISTRY AND MOLECULAR BIOLOGY,"3,222",8.867,0.007840
Theranostics,"2,813",8.854,0.009590
FRONTIERS IN NEUROENDOCRINOLOGY,"3,407",8.852,0.007250
CURRENT OPINION IN CELL BIOLOGY,"13,034",8.851,0.031840
Geochemical Perspectives,115,8.800,0.000800
DIABETES,"51,024",8.784,0.086710
NPG Asia Materials,"1,806",8.772,0.007650
GONDWANA RESEARCH,"8,546",8.743,0.023920
CLINICAL CANCER RESEARCH,"74,312",8.738,0.152880
CLINICAL INFECTIOUS DISEASES,"53,258",8.736,0.123010
JOURNAL OF CELL BIOLOGY,"67,778",8.717,0.109690
Physical Review X,"4,168",8.701,0.033010
PLOS BIOLOGY,"25,871",8.668,0.079360
Particle and Fibre Toxicology,"3,245",8.649,0.009140
Physics of Life Reviews,"1,124",8.615,0.002740
NEUROSCIENCE AND BIOBEHAVIORAL REVIEWS,"18,522",8.580,0.045210
ANNALS OF SURGERY,"43,775",8.569,0.072910
CANCER RESEARCH,"139,464",8.556,0.180760
Journal of Physical Chemistry Letters,"26,225",8.539,0.118650
PLANT CELL,"47,208",8.538,0.075120
FISH AND FISHERIES,"2,902",8.521,0.007050
GREEN CHEMISTRY,"28,472",8.506,0.053310
FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,"7,340",8.504,0.018760
JOURNAL OF THE AMERICAN SOCIETY OF NEPHROLOGY,"32,376",8.491,0.056530
AUTOIMMUNITY REVIEWS,"6,972",8.490,0.018480
SEMINARS IN IMMUNOLOGY,"3,951",8.461,0.011100
GLOBAL CHANGE BIOLOGY,"28,320",8.444,0.076790
ENVIRONMENTAL HEALTH PERSPECTIVES,"34,909",8.443,0.053550
BRIEFINGS IN BIOINFORMATICS,"3,898",8.399,0.014050
BIOMATERIALS,"95,025",8.387,0.148530
Lancet HIV,209,8.364,0.000750
Annual Review of Genomics and Human Genetics,"2,431",8.347,0.007010
EUROPEAN RESPIRATORY JOURNAL,"30,252",8.332,0.052870
APPLIED CATALYSIS B-ENVIRONMENTAL,"40,175",8.328,0.057140
Small,"30,275",8.315,0.077240
CURRENT OPINION IN BIOTECHNOLOGY,"12,429",8.314,0.025970
Earth System Science Data,703,8.286,0.005460
CEREBRAL CORTEX,"26,911",8.285,0.068060
eLife,"7,951",8.282,0.068430
Journal of Materials Chemistry A,"41,927",8.262,0.109000
JAMA Neurology,"3,176",8.230,0.017180
SYSTEMATIC BIOLOGY,"13,741",8.225,0.032010
CELL DEATH AND DIFFERENTIATION,"16,945",8.218,0.035610
METABOLIC ENGINEERING,"5,218",8.201,0.012590
CRITICAL REVIEWS IN MICROBIOLOGY,"2,001",8.192,0.003720
NEUROLOGY,"76,804",8.166,0.118130
CLINICAL PSYCHOLOGY REVIEW,"11,509",8.146,0.023130
LAND DEGRADATION & DEVELOPMENT,"2,873",8.145,0.004730
THORAX,"19,740",8.121,0.033020
ECOLOGICAL MONOGRAPHS,"9,501",8.037,0.008920
BMC Medicine,"7,331",8.005,0.031150
Annual Review of Analytical Chemistry,"1,742",8.000,0.004670
National Science Review,239,8.000,0.001420
CANCER TREATMENT REVIEWS,"6,110",7.983,0.014690
DRUG RESISTANCE UPDATES,"2,222",7.950,0.003940
ONCOGENE,"64,269",7.932,0.094170
BULLETIN OF THE AMERICAN METEOROLOGICAL SOCIETY,"16,505",7.929,0.037780
INTERNATIONAL MATERIALS REVIEWS,"3,211",7.914,0.004420
Nanotoxicology,"3,466",7.913,0.009500
Journal of Cachexia Sarcopenia and Muscle,901,7.883,0.003030
Cell Reports,"12,553",7.870,0.102160
BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,"4,583",7.841,0.010510
JACC-Cardiovascular Imaging,"5,248",7.815,0.023520
ADVANCES IN COLLOID AND INTERFACE SCIENCE,"10,115",7.813,0.014490
Annual Review of Earth and Planetary Sciences,"6,179",7.810,0.011550
JOURNAL OF INTERNAL MEDICINE,"9,090",7.803,0.017520
JOURNAL OF AUTOIMMUNITY,"4,998",7.760,0.013440
Nanoscale,"46,621",7.760,0.145980
SCHIZOPHRENIA BULLETIN,"14,839",7.757,0.028690
SCHIZOPHRENIA BULLETIN,"14,839",7.757,0.028690
EMBO REPORTS,"11,203",7.739,0.030290
GENETICS IN MEDICINE,"6,267",7.710,0.025400
KIDNEY INTERNATIONAL,"38,159",7.683,0.051640
Clinical Gastroenterology and Hepatology,"13,269",7.680,0.038300
Perspectives on Psychological Science,"5,279",7.658,0.025890
PHYSICAL REVIEW LETTERS,"394,146",7.645,0.818870
OncoImmunology,"2,835",7.644,0.011680
CURRENT OPINION IN CHEMICAL BIOLOGY,"9,752",7.643,0.023070
PSYCHOTHERAPY AND PSYCHOSOMATICS,"2,808",7.632,0.004630
PSYCHOTHERAPY AND PSYCHOSOMATICS,"2,808",7.632,0.004630
JACC-Cardiovascular Interventions,"6,159",7.630,0.030190
PSYCHOLOGICAL REVIEW,"23,958",7.581,0.015630
PSYCHOLOGICAL REVIEW,"23,958",7.581,0.015630
PROGRESS IN SURFACE SCIENCE,"1,864",7.579,0.001760
PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW,"4,486",7.571,0.009170
AGEING RESEARCH REVIEWS,"3,482",7.526,0.009920
CATALYSIS REVIEWS-SCIENCE AND ENGINEERING,"3,062",7.526,0.001560
INTERNATIONAL JOURNAL OF EPIDEMIOLOGY,"17,957",7.522,0.041870
CRITICAL REVIEWS IN BIOTECHNOLOGY,"2,083",7.510,0.003200
Obesity Reviews,"8,237",7.510,0.025050
JOURNAL OF HEART AND LUNG TRANSPLANTATION,"8,788",7.509,0.025450
Annual Review of Nuclear and Particle Science,"2,343",7.500,0.006090
TRAC-TRENDS IN ANALYTICAL CHEMISTRY,"10,376",7.487,0.018210
Laser & Photonics Reviews,"3,381",7.486,0.014270
BIOSENSORS & BIOELECTRONICS,"37,000",7.476,0.061210
GigaScience,636,7.463,0.004310
CLINICAL CHEMISTRY,"27,007",7.457,0.028560
JOURNAL OF CONTROLLED RELEASE,"38,589",7.441,0.056700
CRITICAL CARE MEDICINE,"36,267",7.422,0.061770
ALDRICHIMICA ACTA,"1,059",7.417,0.002120
JOURNAL OF PATHOLOGY,"15,687",7.381,0.030500
NEURO-ONCOLOGY,"7,364",7.371,0.024750
PROGRESS IN PHOTOVOLTAICS,"7,802",7.365,0.017020
Science Signaling,"8,469",7.359,0.043900
JOURNAL OF CATALYSIS,"41,651",7.354,0.034380
SLEEP MEDICINE REVIEWS,"4,392",7.341,0.010330
NEUROSCIENTIST,"4,096",7.295,0.010080
TRENDS IN PARASITOLOGY,"5,620",7.295,0.012800
ACADEMY OF MANAGEMENT REVIEW,"22,261",7.288,0.013190
CLINICAL PHARMACOLOGY & THERAPEUTICS,"14,125",7.268,0.028930
SPACE SCIENCE REVIEWS,"8,644",7.242,0.024390
PROGRESS IN NUCLEAR MAGNETIC RESONANCE SPECTROSCOPY,"2,197",7.231,0.004200
QUARTERLY REVIEWS OF BIOPHYSICS,"2,250",7.222,0.003580
JACC-Heart Failure,"1,101",7.218,0.005530
NEW PHYTOLOGIST,"36,941",7.210,0.069800
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,"18,227",7.182,0.023180
JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,"18,227",7.182,0.023180
ACS Applied Materials & Interfaces,"54,997",7.145,0.147660
Molecular Plant,"5,016",7.142,0.017950
CURRENT OPINION IN IMMUNOLOGY,"8,781",7.126,0.023640
Conservation Letters,"2,229",7.126,0.010170
ChemSusChem,"13,420",7.116,0.037290
EUROPEAN JOURNAL OF EPIDEMIOLOGY,"5,789",7.105,0.015270
ANTIOXIDANTS & REDOX SIGNALING,"17,009",7.093,0.045430
Advances in Immunology,"2,328",7.064,0.005460
BRITISH JOURNAL OF PSYCHIATRY,"22,682",7.060,0.025040
BRITISH JOURNAL OF PSYCHIATRY,"22,682",7.060,0.025040
Kidney International Supplements,"1,063",7.026,0.006310
Stem Cell Reports,"1,806",7.023,0.011730
PLoS Pathogens,"33,136",7.003,0.142700
EMERGING INFECTIOUS DISEASES,"25,266",6.994,0.062280
EARTH-SCIENCE REVIEWS,"10,016",6.991,0.021550
FUNGAL DIVERSITY,"2,972",6.991,0.006870
mBio,"7,076",6.975,0.039550
BMC BIOLOGY,"3,908",6.967,0.016040
Annual Review of Food Science and Technology,862,6.950,0.003410
MOLECULAR THERAPY,"14,136",6.938,0.035710
PROGRESS IN QUANTUM ELECTRONICS,913,6.923,0.001410
JOURNAL OF INVESTIGATIVE DERMATOLOGY,"25,788",6.915,0.043110
Circulation-Heart Failure,"4,568",6.833,0.023050
RADIOLOGY,"48,521",6.798,0.072370
RENEWABLE & SUSTAINABLE ENERGY REVIEWS,"30,596",6.798,0.074590
Annual Review of Nutrition,"4,677",6.784,0.004570
CURRENT OPINION IN PLANT BIOLOGY,"11,242",6.780,0.021650
OPHTHALMOLOGY,"31,586",6.750,0.059270
ORGANIC LETTERS,"93,278",6.732,0.170620
BRITISH JOURNAL OF SPORTS MEDICINE,"13,384",6.724,0.027170
CANADIAN MEDICAL ASSOCIATION JOURNAL,"12,420",6.724,0.022940
PSYCHOLOGICAL INQUIRY,"3,164",6.714,0.003040
CURRENT OPINION IN STRUCTURAL BIOLOGY,"10,167",6.713,0.026370
AMERICAN JOURNAL OF CLINICAL NUTRITION,"53,346",6.703,0.064960
IEEE TRANSACTIONS ON FUZZY SYSTEMS,"9,220",6.701,0.013520
HAEMATOLOGICA,"14,110",6.671,0.041750
IEEE SIGNAL PROCESSING MAGAZINE,"6,140",6.671,0.018620
Cancer Immunology Research,"1,414",6.665,0.007680
PLoS Genetics,"35,832",6.661,0.191270
ARCHIVES OF TOXICOLOGY,"6,827",6.637,0.012220
BLOOD REVIEWS,"2,200",6.627,0.004980
Journal of the American Medical Directors Association,"4,519",6.616,0.011620
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,"16,111",6.615,0.024690
JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY,"16,111",6.615,0.024690
JOURNAL OF ECONOMIC LITERATURE,"6,360",6.614,0.021720
Journal of Crohns & Colitis,"3,850",6.585,0.015170
CYTOKINE & GROWTH FACTOR REVIEWS,"5,027",6.571,0.008490
CHEMICAL COMMUNICATIONS,"175,661",6.567,0.368200
PHYSIOLOGY,"2,856",6.541,0.007110
Molecular Neurodegeneration,"2,312",6.510,0.009330
AMERICAN JOURNAL OF BIOETHICS,"1,662",6.500,0.004190
AMERICAN JOURNAL OF BIOETHICS,"1,662",6.500,0.004190
Journal of Molecular Cell Biology,"1,353",6.459,0.006060
ADVANCED SYNTHESIS & CATALYSIS,"20,960",6.453,0.042290
PROGRESS IN SOLID STATE CHEMISTRY,"1,844",6.450,0.001310
Biotechnology for Biofuels,"4,521",6.444,0.015360
JOURNAL OF NEUROLOGY NEUROSURGERY AND PSYCHIATRY,"26,259",6.431,0.032840
Journal of Advances in Modeling Earth Systems,"1,297",6.417,0.008820
NEUROPSYCHOPHARMACOLOGY,"22,869",6.399,0.049980
Seminars in Immunopathology,"2,104",6.394,0.008400
IEEE TRANSACTIONS ON INDUSTRIAL ELECTRONICS,"27,005",6.383,0.071060
CURRENT OPINION IN NEUROBIOLOGY,"13,090",6.373,0.035490
Comprehensive Physiology,"1,693",6.364,0.009070
HYPERTENSION,"34,532",6.350,0.055290
JOURNAL OF INFECTIOUS DISEASES,"45,523",6.344,0.094820
Methods in Ecology and Evolution,"4,429",6.344,0.026000
ALLERGY,"13,752",6.335,0.024050
JOURNAL OF POWER SOURCES,"90,839",6.333,0.132720
TOBACCO CONTROL,"6,340",6.321,0.019200
TOBACCO CONTROL,"6,340",6.321,0.019200
ALIMENTARY PHARMACOLOGY & THERAPEUTICS,"16,613",6.320,0.033920
PLANT PHYSIOLOGY,"72,103",6.280,0.079670
AMERICAN JOURNAL OF KIDNEY DISEASES,"19,966",6.269,0.033530
Journal of Hematology & Oncology,"2,188",6.263,0.006790
Journal of the International AIDS Society,"2,080",6.256,0.011290
Redox Biology,"1,507",6.235,0.005370
CURRENT OPINION IN COLLOID & INTERFACE SCIENCE,"5,984",6.234,0.009160
CURRENT OPINION IN MICROBIOLOGY,"8,257",6.234,0.020860
ACADEMY OF MANAGEMENT JOURNAL,"25,339",6.233,0.027850
GASTROINTESTINAL ENDOSCOPY,"21,830",6.217,0.033530
Polymer Reviews,"1,479",6.216,0.002370
DIABETOLOGIA,"27,066",6.206,0.053160
CARBON,"52,895",6.198,0.080080
DIABETES OBESITY & METABOLISM,"6,909",6.198,0.022440
JOURNAL OF ECOLOGY,"16,192",6.180,0.027180
PLANT CELL AND ENVIRONMENT,"18,106",6.169,0.023580
EUROPEAN JOURNAL OF CANCER,"25,368",6.163,0.053450
NEW ASTRONOMY REVIEWS,922,6.154,0.002000
Global Change Biology Bioenergy,"2,053",6.151,0.006760
Advances in Experimental Social Psychology,"3,880",6.150,0.003430
CHEST,"44,914",6.136,0.071510
Soft Robotics,150,6.130,0.001280
ACTA PSYCHIATRICA SCANDINAVICA,"12,243",6.128,0.012260
ACTA PSYCHIATRICA SCANDINAVICA,"12,243",6.128,0.012260
Reviews in Mineralogy & Geochemistry,"4,306",6.120,0.005720
Cochrane Database of Systematic Reviews,"47,899",6.103,0.158360
Mucosal Immunology,"3,672",6.103,0.016650
INTERNATIONAL REVIEWS IN PHYSICAL CHEMISTRY,"1,672",6.094,0.002230
PLANT BIOTECHNOLOGY JOURNAL,"4,740",6.090,0.010850
International Journal of Neural Systems,"1,235",6.085,0.002470
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,"31,757",6.077,0.061200
ACS Synthetic Biology,"1,508",6.076,0.006990
